id,lon,lat,,,,,,,,,,,,,,,,,,,,
YRK25370,30.79763839,-24.89918705,,,,,,,,,,,,,,,,,,,,
YRK25371,30.79153407,-24.89774616,,,,,,,,,,,,,,,,,,,,
YRK25372,30.78504932,-24.88905203,,,,,,,,,,,,,,,,,,,,
YRK25373,30.78678956,-24.8904074,,,,,,,,,,,,,,,,,,,,
YRK25374,30.77797141,-24.89296783,,,,,,,,,,,,,,,,,,,,
YRK25375,30.78356979,-24.89438523,,,,,,,,,,,,,,,,,,,,
YRK25376,30.7783197,-24.9011248,,,,,,,,,,,,,,,,,,,,
YRK25377,30.77971838,-24.8983957,,,,,,,,,,,,,,,,,,,,
YRK25378,30.77755518,-24.90364824,,,,,,,,,,,,,,,,,,,,
YRK25379,30.77261215,-24.90131902,,,,,,,,,,,,,,,,,,,,
YRK25380,30.76224131,-24.89879099,,,,,,,,,,,,,,,,,,,,
YRK25381,30.76804529,-24.90037688,,,,,,,,,,,,,,,,,,,,
YRK25382,30.76384555,-24.89654941,,,,,,,,,,,,,,,,,,,,
YRK25383,30.76879677,-24.89878744,,,,,,,,,,,,,,,,,,,,
YRK25384,30.76231744,-24.89028029,,,,,,,,,,,,,,,,,,,,
YRK25385,30.7643079,-24.89388392,,,,,,,,,,,,,,,,,,,,
YRK25386,30.76923478,-24.8965164,,,,,,,,,,,,,,,,,,,,
YRK25387,30.77355485,-24.89495458,,,,,,,,,,,,,,,,,,,,
YRK25388,30.77050647,-24.89271893,,,,,,,,,,,,,,,,,,,,
YRK25389,30.77446212,-24.89324115,,,,,,,,,,,,,,,,,,,,
YRK25390,30.77531502,-24.88917025,,,,,,,,,,,,,,,,,,,,
YRK25391,30.76872714,-24.88985717,,,,,,,,,,,,,,,,,,,,
YRK25392,30.78696915,-24.89889134,,,,,,,,,,,,,,,,,,,,
YRK25393,30.78570339,-24.90069124,,,,,,,,,,,,,,,,,,,,
YRK25394,30.7854222,-24.90290546,,,,,,,,,,,,,,,,,,,,
YRK25395,30.78486376,-24.90555637,,,,,,,,,,,,,,,,,,,,
YRK25396,30.78089452,-24.90519811,,,,,,,,,,,,,,,,,,,,
YRK25397,30.78344826,-24.90741326,,,,,,,,,,,,,,,,,,,,
YRK25398,30.78260611,-24.91034871,,,,,,,,,,,,,,,,,,,,
YRK25399,30.78241321,-24.91383193,,,,,,,,,,,,,,,,,,,,
YRK25400,30.77610624,-24.90595911,,,,,,,,,,,,,,,,,,,,
YRK25401,30.77721663,-24.90827581,,,,,,,,,,,,,,,,,,,,
YRK25402,30.77351094,-24.90701929,,,,,,,,,,,,,,,,,,,,
YRK25403,30.77196123,-24.90728781,,,,,,,,,,,,,,,,,,,,
YRK25404,30.77070122,-24.90380211,,,,,,,,,,,,,,,,,,,,
YRK25406,30.77468077,-24.91232752,,,,,,,,,,,,,,,,,,,,
YRK25407,30.77260332,-24.9144213,,,,,,,,,,,,,,,,,,,,
YRK25409,30.7722692,-24.91064749,,,,,,,,,,,,,,,,,,,,
YRK25410,30.7744699,-24.91705829,,,,,,,,,,,,,,,,,,,,
YRK25411,30.77800916,-24.92277427,,,,,,,,,,,,,,,,,,,,
YRK25412,30.77733227,-24.91867689,,,,,,,,,,,,,,,,,,,,
YRK25413,30.77832192,-24.92246326,,,,,,,,,,,,,,,,,,,,
YRK25414,30.75962908,-24.89908152,,,,,,,,,,,,,,,,,,,,
YRK25415,30.76357419,-24.90281386,,,,,,,,,,,,,,,,,,,,
YRK25416,30.76350575,-24.90115868,,,,,,,,,,,,,,,,,,,,
YRK25417,30.76863017,-24.9020589,,,,,,,,,,,,,,,,,,,,
YRK25418,30.77843542,-24.91159016,,,,,,,,,,,,,,,,,,,,
YRK25420,30.88812129,-24.79548163,,,,,,,,,,,,,,,,,,,,
YRK25421,30.88781161,-24.79318148,,,,,,,,,,,,,,,,,,,,
YRK25423,30.88836286,-24.78709575,,,,,,,,,,,,,,,,,,,,
YRK25427,30.8835691,-24.77964109,,,,,,,,,,,,,,,,,,,,
YRK25428,30.88011989,-24.79106075,,,,,,,,,,,,,,,,,,,,
YRK25429,30.87985167,-24.79450638,,,,,,,,,,,,,,,,,,,,
YRK25430,30.87810194,-24.78949345,,,,,,,,,,,,,,,,,,,,
YRK25431,30.8820402,-24.79725077,,,,,,,,,,,,,,,,,,,,
YRK25432,30.88057674,-24.78457972,,,,,,,,,,,,,,,,,,,,
YRK25437,30.88114811,-24.77997828,,,,,,,,,,,,,,,,,,,,
YRK25440,30.87240791,-24.76237255,,,,,,,,,,,,,,,,,,,,
YRK25441,30.87689176,-24.76736495,,,,,,,,,,,,,,,,,,,,
YRK25442,30.8696475,-24.75800762,,,,,,,,,,,,,,,,,,,,
YRK25443,30.86559842,-24.75338282,,,,,,,,,,,,,,,,,,,,
YRK25445,30.88253902,-24.78928749,,,,,,,,,,,,,,,,,,,,
YRK25446,30.87132249,-24.75798929,,,,,,,,,,,,,,,,,,,,
YRK25448,30.87560618,-24.79128713,,,,,,,,,,,,,,,,,,,,
YRK25449,30.870987,-24.78781909,,,,,,,,,,,,,,,,,,,,
YRK25450,30.87274693,-24.79189539,,,,,,,,,,,,,,,,,,,,
YRK25451,30.86954375,-24.78851511,,,,,,,,,,,,,,,,,,,,
YRK25452,30.86755378,-24.78838274,,,,,,,,,,,,,,,,,,,,
YRK25453,30.87145738,-24.79281291,,,,,,,,,,,,,,,,,,,,
YRK25454,30.86564661,-24.78053037,,,,,,,,,,,,,,,,,,,,
YRK25455,30.86736886,-24.78205245,,,,,,,,,,,,,,,,,,,,
YRK25457,30.86732229,-24.78493853,,,,,,,,,,,,,,,,,,,,
YRK25463,30.8698051,-24.77982584,,,,,,,,,,,,,,,,,,,,
YRK25464,30.86777311,-24.77785713,,,,,,,,,,,,,,,,,,,,
YRK25465,30.86525329,-24.77658674,,,,,,,,,,,,,,,,,,,,
YRK25466,30.86801102,-24.7745653,,,,,,,,,,,,,,,,,,,,
YRK25467,30.86406708,-24.76968192,,,,,,,,,,,,,,,,,,,,
YRK25469,30.86608348,-24.76677022,,,,,,,,,,,,,,,,,,,,
YRK25470,30.86787186,-24.77017118,,,,,,,,,,,,,,,,,,,,
YRK25471,30.86322714,-24.76154206,,,,,,,,,,,,,,,,,,,,
YRK25472,30.86132998,-24.76286682,,,,,,,,,,,,,,,,,,,,
YRK25473,30.85739499,-24.75604809,,,,,,,,,,,,,,,,,,,,
YRK25474,30.85975916,-24.75455925,,,,,,,,,,,,,,,,,,,,
YRK25475,30.85970322,-24.77107605,,,,,,,,,,,,,,,,,,,,
YRK25476,30.85636776,-24.77195511,,,,,,,,,,,,,,,,,,,,
YRK25477,30.85024467,-24.77042105,,,,,,,,,,,,,,,,,,,,
YRK25478,30.85605839,-24.76488665,,,,,,,,,,,,,,,,,,,,
YRK25480,30.85505833,-24.76812482,,,,,,,,,,,,,,,,,,,,
YRK25481,30.85867481,-24.76391379,,,,,,,,,,,,,,,,,,,,
YRK25482,30.85588849,-24.75796329,,,,,,,,,,,,,,,,,,,,
YRK25483,30.85368644,-24.7581076,,,,,,,,,,,,,,,,,,,,
YRK25484,30.85168403,-24.75908274,,,,,,,,,,,,,,,,,,,,
YRK25485,30.84952328,-24.76144733,,,,,,,,,,,,,,,,,,,,
YRK25486,30.84998815,-24.75954559,,,,,,,,,,,,,,,,,,,,
YRK25487,30.8472924,-24.76378094,,,,,,,,,,,,,,,,,,,,
YRK25488,30.8535133,-24.7631381,,,,,,,,,,,,,,,,,,,,
YRK25489,30.84645029,-24.76914817,,,,,,,,,,,,,,,,,,,,
YRK25490,30.85146909,-24.76642684,,,,,,,,,,,,,,,,,,,,
YRK25491,30.85217651,-24.76552453,,,,,,,,,,,,,,,,,,,,
YRK25492,30.84560414,-24.76739194,,,,,,,,,,,,,,,,,,,,
YRK25493,30.83962517,-24.77182772,,,,,,,,,,,,,,,,,,,,
YRK25494,30.84280522,-24.76600183,,,,,,,,,,,,,,,,,,,,
YRK25495,30.83969385,-24.767089,,,,,,,,,,,,,,,,,,,,
YRK25496,30.8440397,-24.76546612,,,,,,,,,,,,,,,,,,,,
YRK25497,30.84512114,-24.7760118,,,,,,,,,,,,,,,,,,,,
YRK25498,30.84929614,-24.77804462,,,,,,,,,,,,,,,,,,,,
YRK25499,30.84793888,-24.77773622,,,,,,,,,,,,,,,,,,,,
YRK25500,30.84768054,-24.77334785,,,,,,,,,,,,,,,,,,,,
YRK25501,30.84848322,-24.7750214,,,,,,,,,,,,,,,,,,,,
YRK25502,30.84220417,-24.77566208,,,,,,,,,,,,,,,,,,,,
YRK25503,30.84177633,-24.77181202,,,,,,,,,,,,,,,,,,,,
YRK25504,30.85261174,-24.77916961,,,,,,,,,,,,,,,,,,,,
YRK25505,30.86262624,-24.77341108,,,,,,,,,,,,,,,,,,,,
YRK25506,30.86194689,-24.77763118,,,,,,,,,,,,,,,,,,,,
YRK25507,30.86113302,-24.77491792,,,,,,,,,,,,,,,,,,,,
YRK25508,30.85815571,-24.77688583,,,,,,,,,,,,,,,,,,,,
YRK25510,30.85342833,-24.77363729,,,,,,,,,,,,,,,,,,,,
YRK25511,30.85647177,-24.77898903,,,,,,,,,,,,,,,,,,,,
YRK25512,30.86108808,-24.78533041,,,,,,,,,,,,,,,,,,,,
YRK25514,30.86287246,-24.78295571,,,,,,,,,,,,,,,,,,,,
YRK25516,30.86398195,-24.78694534,,,,,,,,,,,,,,,,,,,,
YRK25518,30.86554608,-24.79044858,,,,,,,,,,,,,,,,,,,,
YRK25520,30.86122397,-24.79106537,,,,,,,,,,,,,,,,,,,,
YRK25522,30.86433324,-24.79537659,,,,,,,,,,,,,,,,,,,,
YRK25523,30.8584543,-24.79604971,,,,,,,,,,,,,,,,,,,,
YRK25524,30.86058847,-24.79376318,,,,,,,,,,,,,,,,,,,,
YRK25525,30.86093151,-24.79775377,,,,,,,,,,,,,,,,,,,,
YRK25526,30.86674923,-24.79464131,,,,,,,,,,,,,,,,,,,,
YRK25527,30.86834016,-24.79466775,,,,,,,,,,,,,,,,,,,,
YRK25528,30.8699717,-24.79555451,,,,,,,,,,,,,,,,,,,,
YRK25529,30.86936947,-24.79719452,,,,,,,,,,,,,,,,,,,,
YRK25530,30.87126205,-24.79860117,,,,,,,,,,,,,,,,,,,,
YRK25531,30.86783982,-24.80053143,,,,,,,,,,,,,,,,,,,,
YRK25533,30.86441929,-24.79821858,,,,,,,,,,,,,,,,,,,,
YRK25535,30.86487673,-24.79991882,,,,,,,,,,,,,,,,,,,,
YRK25536,30.85827817,-24.80180347,,,,,,,,,,,,,,,,,,,,
YRK25537,30.8556603,-24.80105276,,,,,,,,,,,,,,,,,,,,
YRK25539,30.85318609,-24.79929245,,,,,,,,,,,,,,,,,,,,
YRK25540,30.84454046,-24.79960185,,,,,,,,,,,,,,,,,,,,
YRK25541,30.84697656,-24.80357664,,,,,,,,,,,,,,,,,,,,
YRK25542,30.84307641,-24.80087999,,,,,,,,,,,,,,,,,,,,
YRK25543,30.84156445,-24.80623104,,,,,,,,,,,,,,,,,,,,
YRK25544,30.84377716,-24.80570999,,,,,,,,,,,,,,,,,,,,
YRK25545,30.84345309,-24.80377317,,,,,,,,,,,,,,,,,,,,
YRK25546,30.84149517,-24.80502868,,,,,,,,,,,,,,,,,,,,
YRK25548,30.85536162,-24.79294715,,,,,,,,,,,,,,,,,,,,
YRK25549,30.85199223,-24.79282963,,,,,,,,,,,,,,,,,,,,
YRK25550,30.85527954,-24.79753799,,,,,,,,,,,,,,,,,,,,
YRK25551,30.84984795,-24.79403742,,,,,,,,,,,,,,,,,,,,
YRK25552,30.84740374,-24.79690616,,,,,,,,,,,,,,,,,,,,
YRK25553,30.84701511,-24.7911277,,,,,,,,,,,,,,,,,,,,
YRK25554,30.86003401,-24.78162096,,,,,,,,,,,,,,,,,,,,
YRK25555,30.85640527,-24.78851748,,,,,,,,,,,,,,,,,,,,
YRK25556,30.85616519,-24.78618665,,,,,,,,,,,,,,,,,,,,
YRK25557,30.84968017,-24.78995048,,,,,,,,,,,,,,,,,,,,
YRK25558,30.84535075,-24.79251348,,,,,,,,,,,,,,,,,,,,
YRK25559,30.84293693,-24.792057,,,,,,,,,,,,,,,,,,,,
YRK25560,30.84396479,-24.78971429,,,,,,,,,,,,,,,,,,,,
YRK25561,30.84519176,-24.78655469,,,,,,,,,,,,,,,,,,,,
YRK25562,30.84643125,-24.78505508,,,,,,,,,,,,,,,,,,,,
YRK25563,30.85345609,-24.7815073,,,,,,,,,,,,,,,,,,,,
YRK25564,30.85568889,-24.78293782,,,,,,,,,,,,,,,,,,,,
YRK25565,30.85730609,-24.78411416,,,,,,,,,,,,,,,,,,,,
YRK25566,30.84860344,-24.78163987,,,,,,,,,,,,,,,,,,,,
YRK25567,30.84587111,-24.7795244,,,,,,,,,,,,,,,,,,,,
YRK25568,30.84386939,-24.78048201,,,,,,,,,,,,,,,,,,,,
YRK25569,30.84871841,-24.78057762,,,,,,,,,,,,,,,,,,,,
YRK25570,30.84798122,-24.78248185,,,,,,,,,,,,,,,,,,,,
YRK25571,30.82557727,-24.88328457,,,,,,,,,,,,,,,,,,,,
YRK25572,30.83295029,-24.88732021,,,,,,,,,,,,,,,,,,,,
YRK25573,30.81865384,-24.88684594,,,,,,,,,,,,,,,,,,,,
YRK25574,30.81792139,-24.88124287,,,,,,,,,,,,,,,,,,,,
YRK25575,30.82031377,-24.87867897,,,,,,,,,,,,,,,,,,,,
YRK25576,30.81985427,-24.8764586,,,,,,,,,,,,,,,,,,,,
YRK25578,30.81092759,-24.88974296,,,,,,,,,,,,,,,,,,,,
YRK25579,30.80619451,-24.88756077,,,,,,,,,,,,,,,,,,,,
YRK25580,30.80079268,-24.88306209,,,,,,,,,,,,,,,,,,,,
YRK25581,30.8014247,-24.88243327,,,,,,,,,,,,,,,,,,,,
YRK25582,30.78294303,-24.86827194,,,,,,,,,,,,,,,,,,,,
YRK25583,30.78697577,-24.86984406,,,,,,,,,,,,,,,,,,,,
YRK25584,30.78393067,-24.8859358,,,,,,,,,,,,,,,,,,,,
YRK25585,30.77763447,-24.88325292,,,,,,,,,,,,,,,,,,,,
YRK25586,30.77903113,-24.88110912,,,,,,,,,,,,,,,,,,,,
YRK25587,30.77524697,-24.87937036,,,,,,,,,,,,,,,,,,,,
YRK25588,30.87251919,-24.79018357,,,,,,,,,,,,,,,,,,,,
YRK25589,30.87514646,-24.78117301,,,,,,,,,,,,,,,,,,,,
YRK25590,30.87451482,-24.78573435,,,,,,,,,,,,,,,,,,,,
YRK25591,30.86908328,-24.77837919,,,,,,,,,,,,,,,,,,,,
YRK25592,30.86394742,-24.77724424,,,,,,,,,,,,,,,,,,,,
YRK25593,30.86926851,-24.76929661,,,,,,,,,,,,,,,,,,,,
YRK25594,30.87085087,-24.77079815,,,,,,,,,,,,,,,,,,,,
YRK25595,30.86390427,-24.77636858,,,,,,,,,,,,,,,,,,,,
YRK25596,30.86850064,-24.76346239,,,,,,,,,,,,,,,,,,,,
YRK25597,30.87027522,-24.76231433,,,,,,,,,,,,,,,,,,,,
YRK25598,30.86258761,-24.75237413,,,,,,,,,,,,,,,,,,,,
YRK25599,30.86366244,-24.75047245,,,,,,,,,,,,,,,,,,,,
YRK25600,30.86508334,-24.74842249,,,,,,,,,,,,,,,,,,,,
YRK25601,30.86486515,-24.77878555,,,,,,,,,,,,,,,,,,,,
YRK25602,30.76547747,-24.8858328,,,,,,,,,,,,,,,,,,,,
YRK25603,30.77109051,-24.87982413,,,,,,,,,,,,,,,,,,,,
YRK25604,30.76665278,-24.89218982,,,,,,,,,,,,,,,,,,,,
YRK25605,30.81246024,-24.87302251,,,,,,,,,,,,,,,,,,,,
YRK25606,30.8086111,-24.8716303,,,,,,,,,,,,,,,,,,,,
YRK25607,30.81635258,-24.87771064,,,,,,,,,,,,,,,,,,,,
YRK25608,30.80691715,-24.8771953,,,,,,,,,,,,,,,,,,,,
YRK25609,30.79218346,-24.85137174,,,,,,,,,,,,,,,,,,,,
YRK25610,30.79090815,-24.85141355,,,,,,,,,,,,,,,,,,,,
YRK25611,30.79608214,-24.85638268,,,,,,,,,,,,,,,,,,,,
YRK25612,30.85416019,-24.7713785,,,,,,,,,,,,,,,,,,,,
YRK25613,30.85400735,-24.76666314,,,,,,,,,,,,,,,,,,,,
YRK25614,30.84964003,-24.76009689,,,,,,,,,,,,,,,,,,,,
YRK25615,30.84926598,-24.76289633,,,,,,,,,,,,,,,,,,,,
YRK25616,30.83745056,-24.76672309,,,,,,,,,,,,,,,,,,,,
YRK25617,30.84629522,-24.76394734,,,,,,,,,,,,,,,,,,,,
YRK25618,30.85384966,-24.77800269,,,,,,,,,,,,,,,,,,,,
YRK25619,30.84732926,-24.77598734,,,,,,,,,,,,,,,,,,,,
YRK25620,30.83720173,-24.88904553,,,,,,,,,,,,,,,,,,,,
YRK25621,30.84652769,-24.89091956,,,,,,,,,,,,,,,,,,,,
YRK25622,30.84710636,-24.89533708,,,,,,,,,,,,,,,,,,,,
YRK25624,30.86018023,-24.90004721,,,,,,,,,,,,,,,,,,,,
YRK25625,30.85851123,-24.90495551,,,,,,,,,,,,,,,,,,,,
YRK25626,30.85084322,-24.77459035,,,,,,,,,,,,,,,,,,,,
YRK25627,30.85142351,-24.77743561,,,,,,,,,,,,,,,,,,,,
YRK25628,30.86295547,-24.9067568,,,,,,,,,,,,,,,,,,,,
YRK25629,30.85970328,-24.89711269,,,,,,,,,,,,,,,,,,,,
YRK25630,30.85150338,-24.91120287,,,,,,,,,,,,,,,,,,,,
YRK25631,30.85440458,-24.91007283,,,,,,,,,,,,,,,,,,,,
YRK25632,30.84809809,-24.90775637,,,,,,,,,,,,,,,,,,,,
YRK25633,30.85018991,-24.89871768,,,,,,,,,,,,,,,,,,,,
YRK25634,30.84504412,-24.91172516,,,,,,,,,,,,,,,,,,,,
YRK25635,30.84412455,-24.90756696,,,,,,,,,,,,,,,,,,,,
YRK25636,30.84508492,-24.903937,,,,,,,,,,,,,,,,,,,,
YRK25637,30.84690479,-24.92121724,,,,,,,,,,,,,,,,,,,,
YRK25638,30.8462403,-24.91748565,,,,,,,,,,,,,,,,,,,,
YRK25639,30.85344794,-24.91901207,,,,,,,,,,,,,,,,,,,,
YRK25640,30.84987838,-24.91924214,,,,,,,,,,,,,,,,,,,,
YRK25641,30.80937616,-24.9040179,,,,,,,,,,,,,,,,,,,,
YRK25642,30.80555714,-24.89505045,,,,,,,,,,,,,,,,,,,,
YRK25643,30.80614601,-24.90720014,,,,,,,,,,,,,,,,,,,,
YRK25644,30.81301777,-24.90273992,,,,,,,,,,,,,,,,,,,,
YRK25645,30.80110267,-24.89685754,,,,,,,,,,,,,,,,,,,,
YRK25646,30.8001978,-24.89578857,,,,,,,,,,,,,,,,,,,,
YRK25647,30.80411587,-24.88995177,,,,,,,,,,,,,,,,,,,,
YRK25648,30.792045,-24.890607,,,,,,,,,,,,,,,,,,,,
YRK25650,30.80906978,-24.890423,,,,,,,,,,,,,,,,,,,,
YRK25651,30.7899313,-24.88715033,,,,,,,,,,,,,,,,,,,,
YRK25652,30.80274533,-24.90682206,,,,,,,,,,,,,,,,,,,,
YRK25653,30.80408441,-24.91191367,,,,,,,,,,,,,,,,,,,,
YRK25654,30.79707469,-24.91550034,,,,,,,,,,,,,,,,,,,,
YRK25655,30.79769518,-24.910278,,,,,,,,,,,,,,,,,,,,
YRK25656,30.79451776,-24.90614628,,,,,,,,,,,,,,,,,,,,
YRK25657,30.79944367,-24.90503307,,,,,,,,,,,,,,,,,,,,
YRK25658,30.79352619,-24.90100251,,,,,,,,,,,,,,,,,,,,
YRK25659,30.79605444,-24.89449046,,,,,,,,,,,,,,,,,,,,
YRK25660,30.78797122,-24.89456475,,,,,,,,,,,,,,,,,,,,
YRK25661,30.78557118,-24.88976929,,,,,,,,,,,,,,,,,,,,
YRK25662,30.77970161,-24.89304396,,,,,,,,,,,,,,,,,,,,
YRK25663,30.77703087,-24.89275719,,,,,,,,,,,,,,,,,,,,
YRK25664,30.7736118,-24.90210915,,,,,,,,,,,,,,,,,,,,
YRK25666,30.76998561,-24.89649167,,,,,,,,,,,,,,,,,,,,
YRK25667,30.77391662,-24.8912899,,,,,,,,,,,,,,,,,,,,
YRK25668,30.76754346,-24.89062171,,,,,,,,,,,,,,,,,,,,
YRK25669,30.78051049,-24.896197,,,,,,,,,,,,,,,,,,,,
YRK25670,30.78057904,-24.91100352,,,,,,,,,,,,,,,,,,,,
YRK25671,30.77688111,-24.92159717,,,,,,,,,,,,,,,,,,,,
YRK25672,30.85901112,-24.78200471,,,,,,,,,,,,,,,,,,,,
YRK25673,30.85807046,-24.78556584,,,,,,,,,,,,,,,,,,,,
YRK25674,30.86031094,-24.79726808,,,,,,,,,,,,,,,,,,,,
YRK25675,30.85903501,-24.80286586,,,,,,,,,,,,,,,,,,,,
YRK25676,30.85961506,-24.80199504,,,,,,,,,,,,,,,,,,,,
YRK25677,30.84710152,-24.8009947,,,,,,,,,,,,,,,,,,,,
YRK25678,30.84109993,-24.79946625,,,,,,,,,,,,,,,,,,,,
YRK25679,30.82658977,-24.80205118,,,,,,,,,,,,,,,,,,,,
YRK25680,30.85696623,-24.79687144,,,,,,,,,,,,,,,,,,,,
YRK25681,30.85480173,-24.79311745,,,,,,,,,,,,,,,,,,,,
YRK25682,30.84861998,-24.79506643,,,,,,,,,,,,,,,,,,,,
YRK25683,30.85466155,-24.79039014,,,,,,,,,,,,,,,,,,,,
YRK25684,30.84250628,-24.78711783,,,,,,,,,,,,,,,,,,,,
YRK25685,30.85665524,-24.78182615,,,,,,,,,,,,,,,,,,,,
YRK25686,30.85241778,-24.78128266,,,,,,,,,,,,,,,,,,,,
YRK25687,30.82596203,-24.89274592,,,,,,,,,,,,,,,,,,,,
YRK25688,30.83560024,-24.89596277,,,,,,,,,,,,,,,,,,,,
YRK25689,30.83171757,-24.89470246,,,,,,,,,,,,,,,,,,,,
YRK25690,30.83630588,-24.90129291,,,,,,,,,,,,,,,,,,,,
YRK25691,30.83881194,-24.90110924,,,,,,,,,,,,,,,,,,,,
YRK25692,30.82122266,-24.90620675,,,,,,,,,,,,,,,,,,,,
YRK25693,30.82533355,-24.90510364,,,,,,,,,,,,,,,,,,,,
YRK25694,30.81452518,-24.89921871,,,,,,,,,,,,,,,,,,,,
YRK25696,30.81758638,-24.91362186,,,,,,,,,,,,,,,,,,,,
YRK25697,30.82536769,-24.91563741,,,,,,,,,,,,,,,,,,,,
YRK25698,30.81969586,-24.90866499,,,,,,,,,,,,,,,,,,,,
YRK25699,30.82181571,-24.90872515,,,,,,,,,,,,,,,,,,,,
YRK25700,30.82499743,-24.90141887,,,,,,,,,,,,,,,,,,,,
YRK25701,30.82992469,-24.90626098,,,,,,,,,,,,,,,,,,,,
YRK25702,30.83806374,-24.89549166,,,,,,,,,,,,,,,,,,,,
YRK25703,30.83448723,-24.91765313,,,,,,,,,,,,,,,,,,,,
YRK25705,30.76807444,-24.90704276,,,,,,,,,,,,,,,,,,,,
YRK25706,30.77005955,-24.91197617,,,,,,,,,,,,,,,,,,,,
YRK25707,30.77385526,-24.91351571,,,,,,,,,,,,,,,,,,,,
YRK25709,30.76801044,-24.90161343,,,,,,,,,,,,,,,,,,,,
YRK25710,30.76447323,-24.90270141,,,,,,,,,,,,,,,,,,,,
YRK25711,30.84768,-24.78577049,,,,,,,,,,,,,,,,,,,,
YRK25712,30.85202266,-24.77856645,,,,,,,,,,,,,,,,,,,,
YRK25713,30.76735924,-24.90408804,,,,,,,,,,,,,,,,,,,,
YRK25714,30.84253796,-24.9211211,,,,,,,,,,,,,,,,,,,,
YRK25715,30.83607012,-24.90452199,,,,,,,,,,,,,,,,,,,,
YRK25716,30.84123645,-24.90568534,,,,,,,,,,,,,,,,,,,,
YRK25717,30.83926973,-24.91722901,,,,,,,,,,,,,,,,,,,,
YRK25718,30.84077712,-24.90311025,,,,,,,,,,,,,,,,,,,,
YRK25719,30.83677363,-24.90864824,,,,,,,,,,,,,,,,,,,,
YRK25720,30.8412976,-24.89973705,,,,,,,,,,,,,,,,,,,,
YRK25721,30.84313377,-24.90314875,,,,,,,,,,,,,,,,,,,,
YRK25722,30.84249468,-24.9011897,,,,,,,,,,,,,,,,,,,,
YRK25723,30.84303935,-24.89630002,,,,,,,,,,,,,,,,,,,,
YRK25724,30.81117957,-24.90739831,,,,,,,,,,,,,,,,,,,,
YRK25725,30.81243495,-24.92040927,,,,,,,,,,,,,,,,,,,,
YRK25726,30.88568183,-24.7915564,,,,,,,,,,,,,,,,,,,,
YRK25727,30.88466594,-24.79474091,,,,,,,,,,,,,,,,,,,,
YRK25728,30.87896152,-24.78505497,,,,,,,,,,,,,,,,,,,,
YRK25729,30.88291685,-24.79435714,,,,,,,,,,,,,,,,,,,,
YRK25731,30.87917708,-24.77601274,,,,,,,,,,,,,,,,,,,,
YRK25732,30.88917009,-24.78054438,,,,,,,,,,,,,,,,,,,,
YRK25733,30.8824269,-24.77558367,,,,,,,,,,,,,,,,,,,,
YRK26707,30.76952266,-24.97915307,,,,,,,,,,,,,,,,,,,,
YRK26708,30.76684319,-24.98399444,,,,,,,,,,,,,,,,,,,,
YRK26709,30.76856961,-24.98431642,,,,,,,,,,,,,,,,,,,,
YRK26710,30.76670056,-24.97758761,,,,,,,,,,,,,,,,,,,,
YRK26711,30.76426226,-24.98416214,,,,,,,,,,,,,,,,,,,,
YRK26712,30.76397697,-24.97823153,,,,,,,,,,,,,,,,,,,,
YRK26713,30.7617885,-24.98123163,,,,,,,,,,,,,,,,,,,,
YRK26714,30.75809611,-24.98041728,,,,,,,,,,,,,,,,,,,,
YRK26715,30.75812486,-24.97274442,,,,,,,,,,,,,,,,,,,,
YRK26716,30.75930699,-24.97643586,,,,,,,,,,,,,,,,,,,,
YRK26718,30.75976175,-24.96985632,,,,,,,,,,,,,,,,,,,,
YRK26720,30.7542012,-24.97177964,,,,,,,,,,,,,,,,,,,,
YRK26721,30.75516842,-24.97737827,,,,,,,,,,,,,,,,,,,,
YRK26722,30.75415172,-24.98118292,,,,,,,,,,,,,,,,,,,,
YRK26723,30.7511049,-24.97916437,,,,,,,,,,,,,,,,,,,,
YRK26724,30.75140179,-24.97621368,,,,,,,,,,,,,,,,,,,,
YRK26725,30.75284451,-24.9757663,,,,,,,,,,,,,,,,,,,,
YRK26727,30.75587915,-24.97267586,,,,,,,,,,,,,,,,,,,,
YRK26728,30.75236316,-24.96910344,,,,,,,,,,,,,,,,,,,,
YRK26730,30.75912442,-24.96556101,,,,,,,,,,,,,,,,,,,,
YRK26731,30.75351664,-24.9654813,,,,,,,,,,,,,,,,,,,,
YRK26732,30.75130472,-24.96627576,,,,,,,,,,,,,,,,,,,,
YRK26733,30.74801106,-24.96428965,,,,,,,,,,,,,,,,,,,,
YRK26734,30.74354406,-24.96797694,,,,,,,,,,,,,,,,,,,,
YRK26735,30.74628189,-24.96806163,,,,,,,,,,,,,,,,,,,,
YRK26736,30.75136703,-24.97338715,,,,,,,,,,,,,,,,,,,,
YRK26737,30.74992719,-24.97678882,,,,,,,,,,,,,,,,,,,,
YRK26738,30.74493345,-24.97553915,,,,,,,,,,,,,,,,,,,,
YRK26739,30.74073827,-24.9760278,,,,,,,,,,,,,,,,,,,,
YRK26740,30.73893697,-24.97429235,,,,,,,,,,,,,,,,,,,,
YRK26741,30.73782798,-24.96959016,,,,,,,,,,,,,,,,,,,,
YRK26742,30.73998492,-24.96717108,,,,,,,,,,,,,,,,,,,,
YRK26746,30.77555793,-24.95694484,,,,,,,,,,,,,,,,,,,,
YRK26747,30.7785011,-24.94498234,,,,,,,,,,,,,,,,,,,,
YRK26748,30.78301245,-24.94096649,,,,,,,,,,,,,,,,,,,,
